,0,1,2,3,4,Mothes,Fathers,Generation,Fitness,Results
0xa2c671,25.0,0.39,0.027586207,0.245,54.88,0.0,0.0,G0,0.024994908446073487,0.2454191359718127
0x21402b,25.0,0.35,0.061538462,0.245,36.26,0.0,0.0,G0,0.015305419884807634,0.4334289191874273
0xf410a4,25.0,0.0,0.016666667,0.245,27.44,0.0,0.0,G0,0.024740251802265155,0.2503603606911663
0xf1f5aa,25.0,0.2,0.022222222000000003,0.245,53.9,0.0,0.0,G0,0.0283303042869989,0.18070085440043465
0xaeccf2,25.0,0.4,0.009756098000000001,0.245,51.94,0.0,0.0,G0,0.026227597817115086,0.2215006742329564
0x58d98,25.0,0.4,0.025,0.245,49.98,0.0,0.0,G0,0.02407061168073314,0.2633537084087123
0x169c0b,25.0,0.47,0.071428571,0.245,94.08,0.0,0.0,G0,0.025860013225044814,0.2286330939712695
0xd1d295,25.0,0.47,0.076923077,0.245,96.04,0.0,0.0,G0,0.025876654094064182,0.2283102032266169
0xe69a70,25.0,0.41,0.09638554199999999,0.245,71.54,0.0,0.0,G0,0.02288422233534869,0.2863737885940286
0x40a258,25.0,0.44,0.113636364,0.245,61.74,0.0,0.0,G0,0.020111569584746053,0.34017289669730266
0xf53e7c,25.0,0.31,0.115942029,0.245,89.18,0.0,0.0,G0,0.025254153988374044,0.2403888706591124
0xff2ab7,25.0,0.23,0.2,0.245,29.694000000000003,0.0,0.0,G0,0.0,0.7304073052365987
0xbd7d38,25.0,0.0,0.088888889,0.245,59.29,0.0,0.0,G0,0.023367257581175655,0.2770012245748639
0x671569,25.0,0.0,0.02,0.245,70.658,0.0,0.0,G0,0.03181352053050135,0.1131143428221137
0xdf310e,25.0,0.07,0.036363636,0.245,76.244,0.0,0.0,G0,0.030676245996808054,0.13518142481352716
0xc0548c,25.0,0.07,0.042105263,0.245,78.694,0.0,0.0,G0,0.030385523841947124,0.14082244590207868
0x5b8664,25.0,0.0,0.0178,0.245,59.486000000000004,0.0,0.0,G0,0.031058397671187597,0.1277663530064559
0x795448,25.0,0.0,0.0118,0.245,98.0,0.0,0.0,G0,0.03346199455597517,0.08112821247000628
0x791d86,25.0,0.125,0.119402985,0.245,147.98,0.0,0.0,G0,0.029008500433002044,0.1675414900458047
0x31bcd1,25.0,0.125,0.103092784,0.245,151.9,0.0,0.0,G0,0.029814004911405425,0.15191190119740827
0x87e371,25.0,0.4,0.2,0.245,125.44,0.0,0.0,G0,0.02678207585199782,0.21074187159059032
0x24e398,25.0,0.3,0.16477272699999998,0.245,189.14,0.0,0.0,G0,0.02963547820324419,0.15537594034533272
0xf20642,25.0,0.15,0.116856559,0.245,156.8,0.0,0.0,G0,0.029458998485814982,0.1588002607525476
0x927b1,25.0,0.06,0.02,0.245,183.65200000000002,0.0,0.0,G0,0.03455086808946691,0.0600002782465865
0x549631,25.0,0.25,0.1,0.245,160.72,0.0,0.0,G0,0.03004238928650034,0.14748044987983538
0x835c3a,25.0,0.0,0.0,0.245,122.696,0.0,0.0,G0,0.034433414617047235,0.062279284176354685
0xb532ea,25.0,0.2,0.293685756,0.245,171.5,0.0,0.0,G0,0.02704492745472385,0.2056416361618649
0xf5882c,25.0,0.0,0.11428571400000001,0.245,196.98,0.0,0.0,G0,0.030452471409796632,0.13952343020701766
0x1ed49e,25.0,0.0,0.2,0.245,147.0,0.0,0.0,G0,0.023905043140727215,0.2665663140191134
0xa2148b,25.0,0.0,0.038461537999999997,0.245,172.48,0.0,0.0,G0,0.03397829969399321,0.07111009681218687
0x4b19a,25.0,0.0,0.2,0.245,193.06,0.0,0.0,G0,0.026129329366115117,0.22340742401160774
0x22a7d6,25.0,0.0,0.0,0.245,125.44,0.0,0.0,G0,0.034483736551553276,0.0613028636008361
0x2c1180,25.0,0.5,0.0,0.245,117.6,0.0,0.0,G0,0.0311772550150074,0.1254601070881238
0x9bc5ca,25.0,0.0,0.0,0.245,116.62,0.0,0.0,G0,0.034313560192821405,0.06460487692293261
0xd7a94a,25.0,0.0,0.0093,0.245,182.96599999999998,0.0,0.0,G0,0.03499571218293222,0.051368755432111585
0x4cfdc8,25.0,0.0,0.0,0.245,207.76,0.0,0.0,G0,0.035375287790684475,0.04400366827852163
